STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2015,,49,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2016,,51,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2017,,52,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2018,,53,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2019,,55,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2020,,57,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2021,,60,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2022,,62,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2023,,63,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,BG,Bulgaria,2024,,66,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2000,,166,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2001,,163,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2002,,160,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2003,,157,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2004,,155,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2005,,155,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2006,,159,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2007,,165,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2008,,166,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2009,,167,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2010,,167,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2011,,168,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2012,,172,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2013,,173,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2014,,173,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2015,,172,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2016,,167,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2017,,161,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2018,,160,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2019,,155,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2020,,156,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2021,,161,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2022,,161,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2023,,154,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CH,Switzerland,2024,,151,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2000,,96,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2001,,98,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2002,,97,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2003,,98,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2004,,100,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2005,,103,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2006,,102,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2007,,105,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2008,,106,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2009,,106,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2010,,101,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2011,,96,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2012,,91,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2013,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2014,,80,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2015,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2016,,86,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2017,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2018,,89,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2019,,91,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2020,,89,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2021,,92,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2022,,95,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2023,,97,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CY,Cyprus,2024,,99,,p,provisional,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2000,,74,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2001,,76,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2002,,75,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2003,,79,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2004,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2005,,82,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2006,,81,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2007,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2008,,85,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2009,,86,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2010,,85,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2011,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2012,,84,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2013,,85,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2014,,88,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2015,,89,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2016,,89,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2017,,92,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2018,,93,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2019,,95,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2020,,96,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2021,,92,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2022,,90,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2023,,91,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,CZ,Czechia,2024,,91,,,,,
dataflow,ESTAT:SDG_10_10(1.0),Purchasing power adjusted GDP per capita,A,Annual,VI_PPS_EU27_2020_HAB,Volume indices of real expenditure per capita (in PPS_EU27_2020=100),GDP,Gross domestic product,PC,Percentage,DE,Germany,2000,,125,,,,,
