freq,c_dest,purpose,duration,unit,geo	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,HR,PER_VFR,N_GE1,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,DK	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: 
A,HR,PER_VFR,N_GE1,NR,EA20	11520422 	9489515 	12301343 	8292244 	5930355 	5010856 	10369275 	6979544 	4723021 	7343264 	7319368 	13040536 	7042685 
A,HR,PER_VFR,N_GE1,NR,EE	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,EL	: 	: u	: 	: 	: 	: 	: 	: u	: 	: 	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,ES	: u	: u	: 	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u
A,HR,PER_VFR,N_GE1,NR,EU27_2020	11806023 e	9802973 e	12783730 	9204857 	6097393 	6498886 	12249406 	8879768 	4752871 	7501081 	8975609 	14662475 e	7634597 
A,HR,PER_VFR,N_GE1,NR,FI	: 	: 	: u	: u	: u	: 	: u	: 	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,FR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,HR	6400767 	6833368 	7319827 	5733796 	2914931 	2504124 	3188269 	4032289 	2843783 	3090194 	3194920 	3704517 	4115500 
A,HR,PER_VFR,N_GE1,NR,HU	15465 u	42703 	48732 	59115 	61982 	52428 	75277 	40846 	5966 u	13652 u	41092 	24415 u	19950 u
A,HR,PER_VFR,N_GE1,NR,IE	: 	: u	: 	: u	: 	: u	: 	: 	: u	: 	: 	: u	: 
A,HR,PER_VFR,N_GE1,NR,IT	: u	: 	: u	: u	: u	: u	: 	: u	: u	: 	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,LT	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,LV	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: u	: 	: 
A,HR,PER_VFR,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,MT	: u	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,PER_VFR,N_GE1,NR,NL	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u
A,HR,PER_VFR,N_GE1,NR,NO	: 	: u	: u	: u	: 	: u	: 	: 	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE1,NR,PL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	55230 u	: u
A,HR,PER_VFR,N_GE1,NR,PT	: 	: 	: u	: 	: 	: 	: u	: u	: 	: u	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,RO	: 	: 	: 	: 	: u	: 	: 	: 	: 	: u	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE1,NR,SE	: 	: 	: u	: u	: 	1181166 u	: u	1722111 u	: u	: u	: u	: 	: u
A,HR,PER_VFR,N_GE1,NR,SI	506215 	714702 	478861 	396145 	516768 	431711 	554083 	446759 	: u	744562 	724238 	1068021 	879814 
A,HR,PER_VFR,N_GE1,NR,SK	: 	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,PER_VFR,N_GE1,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,AT	: u	: u	: u	: u	: u	: u	: u	448947 u	: u	: u	368919 u	672102 u	544029 u
A,HR,PER_VFR,N_GE4,NR,BE	: 	: u	: u	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u
A,HR,PER_VFR,N_GE4,NR,BG	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 
A,HR,PER_VFR,N_GE4,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,HR,PER_VFR,N_GE4,NR,CZ	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: 	: u	: u
A,HR,PER_VFR,N_GE4,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,DK	: u	: 	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: 
A,HR,PER_VFR,N_GE4,NR,EA20	8617335 	6542629 	9138973 	6039421 	4535514 	3646647 	8812153 	5156720 	3548702 	5979381 	5922101 	11117445 	4980221 
A,HR,PER_VFR,N_GE4,NR,EE	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,EL	: 	: u	: 	: 	: 	: 	: 	: u	: 	: 	: u	: u	: 
A,HR,PER_VFR,N_GE4,NR,ES	: u	: u	: 	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u
A,HR,PER_VFR,N_GE4,NR,EU27_2020	8882976 e	6808811 e	9595393 	6893026 	4645532 	5069920 	10635350 	7012294 	3573222 	6127061 	7547150 	12719659 e	5552183 
A,HR,PER_VFR,N_GE4,NR,FI	: 	: 	: u	: u	: u	: 	: u	: 	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,FR	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: 	: u
A,HR,PER_VFR,N_GE4,NR,HR	3981155 	4402511 	4727526 	4139994 	1911961 	1701896 	2195535 	2735797 	1770258 	2007814 	2129145 	2454617 	2702208 
A,HR,PER_VFR,N_GE4,NR,HU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 
A,HR,PER_VFR,N_GE4,NR,IE	: 	: u	: 	: u	: 	: u	: 	: 	: u	: 	: 	: u	: 
A,HR,PER_VFR,N_GE4,NR,IT	: 	: 	: u	: u	: u	: 	: 	: u	: u	: 	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,LT	: u	: u	: u	: u	: u	: 	: 	: u	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,LV	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: u	: 	: 
A,HR,PER_VFR,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,MT	: u	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,PER_VFR,N_GE4,NR,NL	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u
A,HR,PER_VFR,N_GE4,NR,NO	: 	: u	: u	: u	: 	: u	: 	: 	: 	: u	: u	: u	: u
A,HR,PER_VFR,N_GE4,NR,PL	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	55230 u	: u
A,HR,PER_VFR,N_GE4,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,PER_VFR,N_GE4,NR,SE	: 	: 	: u	: u	: 	1181166 u	: u	1712178 u	: u	: u	: u	: 	: u
A,HR,PER_VFR,N_GE4,NR,SI	311935 u	522831 u	255248 u	256571 u	230814 u	: u	368903 u	246761 u	: u	553099 	527491 	611766 	515585 
A,HR,PER_VFR,N_GE4,NR,SK	: 	: u	: u	: 	: 	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,PER_VFR,N_GE4,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	123102 u
A,HR,PROF,N1-3,NR,BE	: u	: u	: u	: u	: 	: u	: u	: 	: 	: 	: u	: u	: u
A,HR,PROF,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,HR,PROF,N1-3,NR,CH	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,CY	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: u	: u
A,HR,PROF,N1-3,NR,CZ	: 	: 	: 	: 	: u	: 	: u	: u	: 	: 	: u	: 	: 
A,HR,PROF,N1-3,NR,DE	: u	: u	: u	: u	: 	: u	: u	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,DK	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,EA20	1458295 	1494955 	1199349 	731072 	635727 	1028731 	769531 	652808 	210613 	415834 	456590 	728603 	889175 
A,HR,PROF,N1-3,NR,EE	: 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 	: u	: 
A,HR,PROF,N1-3,NR,EL	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 	: u	: 	: u
A,HR,PROF,N1-3,NR,ES	: u	: u	: 	: u	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,PROF,N1-3,NR,EU27_2020	1545176 e	1614891 e	1229337 	750924 	675111 	1066544 	866045 	711885 	216695 	419716 	487862 	737512 e	955613 
A,HR,PROF,N1-3,NR,FI	: u	: 	: 	: 	: u	: 	: u	: 	: 	: u	: 	: 	: 
A,HR,PROF,N1-3,NR,FR	: 	: 	: 	: u	: u	: 	: u	: 	: 	: u	: 	: u	: u
A,HR,PROF,N1-3,NR,HR	1301508 	1143323 	1042267 	530840 	460600 	388456 	492932 	488312 	181446 	327718 	305741 	464802 	539526 
A,HR,PROF,N1-3,NR,HU	34049 	27245 	29581 	17379 	29567 	15397 u	17322 u	22194 u	5966 u	: u	12060 u	: u	13160 u
A,HR,PROF,N1-3,NR,IE	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u	: u
A,HR,PROF,N1-3,NR,IT	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,LT	: 	: u	: u	: 	: u	: 	: u	: u	: 	: u	: u	: u	: u
A,HR,PROF,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,HR,PROF,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 
A,HR,PROF,N1-3,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,MT	: 	: u	: 	: 	: 	: 	: u	: u	: u	: u	: 	: 	: u
A,HR,PROF,N1-3,NR,NL	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: 
A,HR,PROF,N1-3,NR,NO	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: u	: 	: 
A,HR,PROF,N1-3,NR,PL	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u	: u
A,HR,PROF,N1-3,NR,PT	: u	: 	: u	: 	: 	: 	: u	: u	: 	: 	: 	: u	: 
A,HR,PROF,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,PROF,N1-3,NR,SE	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: u
A,HR,PROF,N1-3,NR,SI	52216 u	39993 u	53180 u	73106 u	73690 u	: u	116743 u	95474 u	: u	44339 u	74704 u	107631 	100711 
A,HR,PROF,N1-3,NR,SK	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: u	: 	: u
A,HR,PROF,N1-3,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE1,NR,AT	: u	: u	: u	: u	: u	162645 u	: u	: u	: u	: u	: u	189585 u	437695 u
A,HR,PROF,N_GE1,NR,BE	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u	: u
A,HR,PROF,N_GE1,NR,BG	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,HR,PROF,N_GE1,NR,CH	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE1,NR,CY	: 	: u	: 	: 	: u	: 	: u	: u	: 	: 	: 	: u	: u
A,HR,PROF,N_GE1,NR,CZ	: 	: 	: 	: u	: u	: 	: u	: u	: 	: u	: u	: 	: 
A,HR,PROF,N_GE1,NR,DE	: u	: u	: u	: u	: 	: u	: u	: 	: u	: 	: 	: u	: u
A,HR,PROF,N_GE1,NR,DK	: u	: u	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE1,NR,EA20	3823553 	3423466 	3922365 	2721180 	1797361 	3674430 	2317443 	2213329 	1005653 	1492152 	1162859 	2368391 	1869053 
A,HR,PROF,N_GE1,NR,EE	: 	: u	: 	: 	: 	: u	: 	: u	: 	: 	: 	: u	: u
A,HR,PROF,N_GE1,NR,EL	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,PROF,N_GE1,NR,ES	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,PROF,N_GE1,NR,EU27_2020	4070316 e	3931798 e	4018831 	2818008 	1851987 	3747402 	2746920 	2381643 	1082869 	1556445 	1427282 	2616929 e	1981090 
A,HR,PROF,N_GE1,NR,FI	: u	: 	: 	: 	: u	: 	: u	: u	: u	: u	: 	: 	: 
A,HR,PROF,N_GE1,NR,FR	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u
A,HR,PROF,N_GE1,NR,HR	2700214 	2923408 	3482571 	2051404 	1344666 	2379842 	1497464 	1705161 	535717 	1035609 	798925 	1503396 	875488 
A,HR,PROF,N_GE1,NR,HU	34829 	28000 	34165 	17379 	29567 	15397 u	17322 u	25998 u	13256 u	: u	12060 u	: u	13160 u
A,HR,PROF,N_GE1,NR,IE	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,PROF,N_GE1,NR,IT	: u	: 	: 	: u	: 	: u	: u	: 	: 	: u	: u	: u	: u
A,HR,PROF,N_GE1,NR,LT	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,HR,PROF,N_GE1,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PROF,N_GE1,NR,LV	: u	: 	: 	: 	: 	: u	: u	: 	: 	: u	: 	: 	: 
A,HR,PROF,N_GE1,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,HR,PROF,N_GE1,NR,MT	: 	: u	: u	: 	: u	: 	: u	: u	: u	: u	: 	: u	: u
A,HR,PROF,N_GE1,NR,NL	: u	: u	: 	: 	: u	: u	: 	: 	: 	: 	: u	: u	: u
A,HR,PROF,N_GE1,NR,NO	: 	: u	: 	: u	: 	: u	: u	: 	: 	: u	: u	: u	: 
A,HR,PROF,N_GE1,NR,PL	: u	: u	: u	: u	: u	: u	: u	42141 u	: u	: u	37346 u	52336 u	42367 u
A,HR,PROF,N_GE1,NR,PT	: u	: 	: u	: u	: u	: 	: u	: u	: 	: 	: u	: u	: u
A,HR,PROF,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE1,NR,SE	: 	: 	: u	: 	: 	: u	: u	: u	: u	: 	: u	: 	: u
A,HR,PROF,N_GE1,NR,SI	103811 u	50437 u	76090 u	186402 u	111217 u	113365 u	192370 	114811 u	: u	68220 u	151173 	162181 	179449 
A,HR,PROF,N_GE1,NR,SK	: 	: u	: 	: 	: u	: 	: 	: u	: 	: u	: u	: u	: u
A,HR,PROF,N_GE1,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,AT	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PROF,N_GE4,NR,BE	: u	: u	: u	: u	: u	: 	: u	: 	: 	: u	: u	: u	: u
A,HR,PROF,N_GE4,NR,BG	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: u
A,HR,PROF,N_GE4,NR,CY	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: u
A,HR,PROF,N_GE4,NR,CZ	: 	: 	: 	: u	: 	: 	: 	: u	: 	: u	: u	: 	: 
A,HR,PROF,N_GE4,NR,DE	: 	: 	: u	: u	: 	: u	: u	: 	: u	: 	: 	: u	: u
A,HR,PROF,N_GE4,NR,DK	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,EA20	2365259 	1928511 	2723016 	1990108 	1161634 	2645699 	1547913 	1560521 	795040 u	1076318 u	706268 	1639788 	979878 
A,HR,PROF,N_GE4,NR,EE	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u
A,HR,PROF,N_GE4,NR,EL	: 	: u	: u	: 	: u	: 	: u	: u	: 	: 	: u	: u	: 
A,HR,PROF,N_GE4,NR,ES	: u	: 	: u	: 	: u	: 	: 	: u	: 	: 	: 	: u	: 
A,HR,PROF,N_GE4,NR,EU27_2020	2525140 e	2316907 e	2789494 	2067083 	1176876 	2680858 	1880876 	1669758 	866174 u	1136729 	939420 	1879417 e	1025476 
A,HR,PROF,N_GE4,NR,FI	: 	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,FR	: 	: u	: u	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,HR	1398706 	1780085 	2440304 	1520565 u	884067 	1991386 	1004532 	1216849 	354270 u	707891 u	493185 u	1038594 u	335962 u
A,HR,PROF,N_GE4,NR,HU	: u	: u	: u	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,IE	: 	: 	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,IT	: u	: 	: 	: 	: 	: 	: u	: 	: 	: u	: u	: u	: u
A,HR,PROF,N_GE4,NR,LT	: u	: u	: u	: u	: u	: u	: 	: u	: 	: 	: u	: u	: u
A,HR,PROF,N_GE4,NR,LU	: u	: u	: 	: u	: u	: u	: 	: u	: u	: u	: 	: u	: 
A,HR,PROF,N_GE4,NR,LV	: u	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 
A,HR,PROF,N_GE4,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,PROF,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,HR,PROF,N_GE4,NR,MT	: 	: 	: u	: 	: u	: 	: u	: u	: 	: 	: 	: u	: u
A,HR,PROF,N_GE4,NR,NL	: u	: 	: 	: 	: u	: u	: 	: 	: 	: 	: u	: u	: u
A,HR,PROF,N_GE4,NR,NO	: 	: u	: 	: u	: 	: 	: 	: 	: 	: u	: u	: u	: 
A,HR,PROF,N_GE4,NR,PL	: u	: u	: u	: u	: u	: u	: u	42141 u	: u	: u	: u	48982 u	26298 u
A,HR,PROF,N_GE4,NR,PT	: u	: 	: u	: u	: u	: 	: u	: u	: 	: 	: u	: 	: u
A,HR,PROF,N_GE4,NR,SE	: 	: 	: u	: 	: 	: u	: u	: 	: u	: 	: u	: 	: 
A,HR,PROF,N_GE4,NR,SI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,PROF,N_GE4,NR,SK	: 	: u	: 	: 	: 	: 	: 	: u	: 	: u	: 	: u	: u
A,HR,PROF,N_GE4,NR,UK	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,TOTAL,N1-3,NR,AT	589141 	568433 	676058 	524095 	841604 	876158 	714876 	726689 	161204 u	370501 	971752 	988270 	1072104 
A,HR,TOTAL,N1-3,NR,BE	: u	: u	: u	: u	: 	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,TOTAL,N1-3,NR,BG	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: u	: u
A,HR,TOTAL,N1-3,NR,CH	: 	: 	: u	: u	: u	: u	: u	: u	: 	: u	: u	: 	: 
A,HR,TOTAL,N1-3,NR,CY	: 	: 	: 	: u	: 	: 	: u	: u	: 	: 	: 	: u	: u
A,HR,TOTAL,N1-3,NR,CZ	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,DE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,DK	: 	: u	: 	: 	: 	: u	: 	: u	: 	: 	: u	: 	: u
A,HR,TOTAL,N1-3,NR,EA20	9712551 	9850730 	9419854 	7833661 	6279604 	6987348 	6850980 	7634634 	3636119 	5176868 	6001153 	7336493 	8480346 
A,HR,TOTAL,N1-3,NR,EE	: 	: 	: 	: 	: u	: u	: 	: u	: 	: 	: 	: u	: u
A,HR,TOTAL,N1-3,NR,EL	: 	: u	: 	: u	: u	: u	: u	: 	: 	: 	: u	: 	: u
A,HR,TOTAL,N1-3,NR,ES	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,TOTAL,N1-3,NR,EU27_2020	9867875 e	10169314 e	9568247 	7948054 	6446555 	7315167 	7157654 	8002572 	3670374 	5256702 	6141050 	7475546 e	8819937 
A,HR,TOTAL,N1-3,NR,FI	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: u	: u
A,HR,TOTAL,N1-3,NR,FR	: 	: u	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,HR	7119486 	6874447 	6370064 	4175366 	3061201 	2870200 	3299023 	3799098 	2683580 	3355387 	3175050 	3921118 	4543002 
A,HR,TOTAL,N1-3,NR,HU	57133 	72052 	79573 	74854 	94172 	89307 	114318 	80891 	24856 	33124 	51215 	56985 	103570 
A,HR,TOTAL,N1-3,NR,IE	: 	: u	: 	: u	: u	: 	: u	: u	: u	: 	: 	: u	: u
A,HR,TOTAL,N1-3,NR,IT	468343 u	: u	: u	: u	: u	: u	565841 u	501210 u	: u	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,LT	: u	: u	: u	: u	: u	: 	: u	: u	: 	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,LU	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: u	: u	: u
A,HR,TOTAL,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 
A,HR,TOTAL,N1-3,NR,ME	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,TOTAL,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 
A,HR,TOTAL,N1-3,NR,MT	: 	: u	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,NL	: u	: u	: u	: 	: u	: u	: 	: u	: 	: u	: u	: u	: u
A,HR,TOTAL,N1-3,NR,NO	: 	: u	: u	: u	: 	: u	: u	: 	: 	: 	: u	: u	: 
A,HR,TOTAL,N1-3,NR,PL	: u	: u	: u	11970 u	: u	127086 u	: u	215051 u	: u	: u	48438 u	51784 u	106031 u
A,HR,TOTAL,N1-3,NR,PT	: u	: u	: u	: u	: 	: 	: u	: u	: 	: u	: 	: u	: 
A,HR,TOTAL,N1-3,NR,RO	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: u	: 	: u
A,HR,TOTAL,N1-3,NR,RS	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 
A,HR,TOTAL,N1-3,NR,SE	: 	: 	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: u
A,HR,TOTAL,N1-3,NR,SI	1273697 	1513734 	1660649 	1745676 	1764569 	1851918 	1710661 	1771410 	660502 	1098960 	1398837 	2005071 	2238763 
A,HR,TOTAL,N1-3,NR,SK	: u	: 	: u	: 	: u	: u	: u	: u	: 	: 	: u	: u	: u
A,HR,TOTAL,N1-3,NR,UK	53308 u	65375 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,HR,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 
A,HR,TOTAL,N_GE1,NR,AT	7916207 	6689572 	7632204 	6862447 	8903669 	9505605 	8509511 	5906867 	1496567 	5598575 	9766634 	11703115 	10941234 
A,HR,TOTAL,N_GE1,NR,BE	883017 u	1114125 	840620 u	996122 	1232050 	772244 b	1091460 	1304199 	: u	980759 u	1174172 	1042674 	1873374 
A,HR,TOTAL,N_GE1,NR,BG	: 	: 	: 	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u
A,HR,TOTAL,N_GE1,NR,CH	: u	: u	895945 u	1928947 u	1472735 u	2383650 u	2780297 u	1688432 u	: u	: u	1577251 u	: 	: 
A,HR,TOTAL,N_GE1,NR,CY	: u	: u	: 	: u	: u	: 	: u	: u	: 	: 	: u	: u	: u
A,HR,TOTAL,N_GE1,NR,CZ	6782444 	6806345 	6498437 	5763578 	6852735 	7471169 	6783006 	5844923 	3664167 	5052205 	6758524 	6286279 	5531372 
A,HR,TOTAL,N_GE1,NR,DE	32728484 	19551012 	23797820 	19127392 	15928115 	20470423 	23093225 	24907130 	10477914 u	32100562 	34695680 	30275473 	20551726 
A,HR,TOTAL,N_GE1,NR,DK	1133935 u	782663 bu	822312 u	803254 u	: u	717850 u	: u	1357222 u	: u	: u	: u	: u	2008958 u
A,HR,TOTAL,N_GE1,NR,EA20	93108710 	80308211 	81089735 	75918030 	66945290 	77561774 	76236287 	79015862 	36212703 	73330847 	90696494 	87744836 	80521978 
A,HR,TOTAL,N_GE1,NR,EE	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
A,HR,TOTAL,N_GE1,NR,EL	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: u	189025 u	85262 u
A,HR,TOTAL,N_GE1,NR,ES	374638 	349238 u	480634 	385387 bu	634282 u	575044 u	1181327 u	700636 u	: u	: u	594223 u	531068 u	881621 u
